,Date,Adv,Dec,Adv_Dec_Ratio,Adv_Dec_Ratio_Recalc,Mean_Adv_Dec_Ratio
0,2021-07-02,1165,804,1.45,1.449004975124378,1.1979904276133424
0,2021-07-05,1338,696,1.92,1.9224137931034482,1.2105998469296582
0,2021-07-06,865,1124,0.77,0.7695729537366548,1.2043485398970375
0,2021-07-07,1065,924,1.15,1.1525974025974026,1.208917992183881
0,2021-07-08,750,1213,0.62,0.6183017312448474,1.2067136049161769
0,2021-07-09,1088,869,1.25,1.2520138089758344,1.2059564320815654
0,2021-07-12,1181,842,1.4,1.4026128266033253,1.2119183488272967
0,2021-07-13,1063,921,1.15,1.1541802388707927,1.2157361368790867
0,2021-07-14,1029,957,1.08,1.0752351097178683,1.2191162906668485
0,2021-07-15,927,1067,0.87,0.8687910028116214,1.2187546957444697
0,2021-07-16,1007,975,1.03,1.0328205128205128,1.2167395134016772
0,2021-07-19,915,1114,0.82,0.8213644524236984,1.219929829776614
0,2021-07-20,479,1511,0.32,0.3170086035737922,1.219021062765757
0,2021-07-22,1369,638,2.15,2.14576802507837,1.2251674847383949
0,2021-07-23,875,1120,0.78,0.78125,1.2139926429662429
0,2021-07-26,969,1062,0.91,0.9124293785310734,1.204534957431022
0,2021-07-27,855,1153,0.74,0.7415437987857763,1.2077106293370086
0,2021-07-28,746,1223,0.61,0.6099754701553557,1.1952818126099904
0,2021-07-29,1202,793,1.52,1.515762925598991,1.1941294281485593
0,2021-07-30,1059,906,1.17,1.1688741721854305,1.1893876521592421
0,2021-08-02,1329,709,1.87,1.8744710860366713,1.1964470951624657
0,2021-08-03,1014,990,1.02,1.0242424242424242,1.202915801906647
0,2021-08-04,609,1406,0.43,0.43314366998577525,1.1960498276032683
0,2021-08-05,661,1347,0.49,0.49072011878247956,1.1947980883937421
0,2021-08-06,1072,911,1.18,1.1767288693743139,1.1938744252660987
0,2021-08-09,673,1363,0.49,0.4937637564196625,1.1921170032050825
0,2021-08-10,350,1673,0.21,0.20920502092050208,1.188958293535868
0,2021-08-11,652,1352,0.48,0.4822485207100592,1.184847314946491
0,2021-08-12,1598,410,3.9,3.897560975609756,1.221408259721552
0,2021-08-13,938,1052,0.89,0.8916349809885932,1.2275450150252247
0,2021-08-16,654,1355,0.48,0.4826568265682657,1.2212568291925467
0,2021-08-17,676,1319,0.51,0.5125094768764216,1.2149625691226011
0,2021-08-18,687,1322,0.52,0.5196671709531013,1.2052877755365026
0,2021-08-20,392,1633,0.24,0.2400489895897122,1.2047325013573325
0,2021-08-23,444,1619,0.27,0.27424336009882644,1.2052520247416025
0,2021-08-24,1502,487,3.08,3.084188911704312,1.2210484002045494
0,2021-08-25,1257,719,1.75,1.7482614742698193,1.2270915383932672
0,2021-08-26,1003,988,1.02,1.0151821862348178,1.2280667729540282
0,2021-08-27,1212,778,1.56,1.557840616966581,1.1987437706729898
0,2021-08-30,1420,611,2.32,2.324058919803601,1.2174501531752469
0,2021-08-31,995,999,1.0,0.995995995995996,1.2124488728251293
0,2021-09-01,941,1058,0.89,0.889413988657845,1.2016057638709041
0,2021-09-02,1304,678,1.92,1.9233038348082596,1.2032716169290292
0,2021-09-03,1020,955,1.07,1.068062827225131,1.2012626717415649
0,2021-09-06,1015,1006,1.01,1.0089463220675945,1.2100663404647676
0,2021-09-07,682,1299,0.53,0.5250192455735181,1.1882067063309072
0,2021-09-08,1061,916,1.16,1.158296943231441,1.1933231234476127
0,2021-09-09,1086,897,1.21,1.2107023411371238,1.1905808676977783
0,2021-09-13,1053,977,1.08,1.0777891504605936,1.1989807867368023
0,2021-09-14,1199,819,1.46,1.4639804639804639,1.2006616541785393
0,2021-09-15,1278,741,1.72,1.7246963562753037,1.2033817635213433
0,2021-09-16,950,1057,0.9,0.8987701040681173,1.2004713164138765
0,2021-09-17,569,1431,0.4,0.3976240391334731,1.1851553881305124
0,2021-09-20,448,1618,0.28,0.276885043263288,1.1646786245280574
0,2021-09-21,971,1036,0.94,0.9372586872586872,1.1572355689425438
0,2021-09-22,1353,654,2.07,2.0688073394495414,1.1696031049090163
0,2021-09-23,1240,779,1.59,1.5917843388960204,1.1781704423182158
0,2021-09-24,736,1298,0.57,0.5670261941448382,1.169094511366263
0,2021-09-27,912,1123,0.81,0.8121104185218165,1.1703549453574777
0,2021-09-28,776,1250,0.62,0.6208,1.1597736950038708
0,2021-09-29,1143,865,1.32,1.3213872832369942,1.160564038424476
0,2021-09-30,1034,999,1.04,1.035035035035035,1.157760911556601
0,2021-10-01,1051,962,1.09,1.0925155925155925,1.1476440768130167
0,2021-10-04,1506,545,2.76,2.763302752293578,1.1599662235069368
0,2021-10-05,1227,807,1.52,1.520446096654275,1.1670255972374834
0,2021-10-06,721,1326,0.54,0.5437405731523378,1.166225298050974
0,2021-10-07,1425,608,2.34,2.34375,1.1690474134355893
0,2021-10-08,1089,960,1.13,1.134375,1.1645049200493458
0,2021-10-11,1118,963,1.16,1.1609553478712358,1.1631973206692485
0,2021-10-12,1034,1019,1.01,1.014720314033366,1.1640177911363148
0,2021-10-13,1062,987,1.08,1.0759878419452888,1.1587723433240766
0,2021-10-14,1017,1044,0.97,0.9741379310344828,1.1534132201218585
0,2021-10-18,1059,1040,1.02,1.0182692307692307,1.152753807166393
0,2021-10-19,459,1617,0.28,0.28385899814471244,1.138713156985018
0,2021-10-20,415,1636,0.25,0.2536674816625917,1.13000254329839
0,2021-10-21,920,1116,0.82,0.8243727598566308,1.13183367769066
0,2021-10-22,715,1311,0.55,0.5453852021357742,1.1252306369330238
0,2021-10-25,538,1531,0.35,0.3514043109079033,1.1228906303227766
0,2021-10-26,1530,514,2.98,2.9766536964980546,1.1292329764870757
0,2021-10-27,1039,991,1.05,1.0484359233097882,1.1179573357201738
0,2021-10-28,433,1628,0.27,0.26597051597051596,1.1076251898903562
0,2021-10-29,802,1209,0.66,0.663358147229115,1.0919981748163365
0,2021-11-01,1398,646,2.16,2.1640866873065017,1.1020652711975982
0,2021-11-02,1300,734,1.77,1.771117166212534,1.1142538219548874
0,2021-11-03,882,1140,0.77,0.7736842105263158,1.089369099578121
0,2021-11-04,1698,266,6.38,6.383458646616542,1.1423277736355273
0,2021-11-08,1120,964,1.16,1.161825726141079,1.1460462066438624
0,2021-11-09,1197,828,1.45,1.4456521739130435,1.1458360617163263
0,2021-11-10,986,1043,0.95,0.9453499520613614,1.1496660135994494
0,2021-11-11,794,1268,0.63,0.6261829652996845,1.1507390215001805
0,2021-11-12,975,1056,0.92,0.9232954545454546,1.1560374356556629
0,2021-11-15,721,1379,0.52,0.5228426395939086,1.1449671607529006
0,2021-11-16,934,1124,0.83,0.8309608540925267,1.1379737389907956
0,2021-11-17,792,1259,0.63,0.6290706910246228,1.1377150321656984
0,2021-11-18,474,1594,0.3,0.2973651191969887,1.1340866597488992
0,2021-11-22,349,1758,0.2,0.19852104664391354,1.1242093424991522
0,2021-11-23,1548,495,3.13,3.1272727272727274,1.1441097293463476
0,2021-11-24,1175,866,1.36,1.3568129330254042,1.1493476003740186
0,2021-11-25,1273,763,1.67,1.6684141546526867,1.1565430496884903
0,2021-11-26,428,1657,0.26,0.2582981291490646,1.149571134837548
0,2021-11-29,441,1656,0.27,0.266304347826087,1.1377441285645649
0,2021-11-30,1164,893,1.3,1.3034714445688689,1.131554705079219
0,2021-12-01,1206,850,1.42,1.4188235294117648,1.1380472108359703
0,2021-12-02,1439,627,2.3,2.295055821371611,1.1494717950237123
0,2021-12-03,1088,974,1.12,1.1170431211498972,1.1544592089227628
0,2021-12-06,640,1439,0.44,0.44475330090340515,1.1463866038420385
0,2021-12-07,1544,511,3.02,3.0215264187866926,1.162575739763872
0,2021-12-08,1550,534,2.9,2.902621722846442,1.1800601546036287
0,2021-12-09,1277,780,1.64,1.6371794871794871,1.1856795983782447
0,2021-12-10,1282,783,1.64,1.6372924648786717,1.1933646129989155
0,2021-12-13,1035,1083,0.96,0.9556786703601108,1.1925931945743113
0,2021-12-14,995,1101,0.9,0.9037238873751136,1.1934167889238256
0,2021-12-15,844,1229,0.69,0.6867371847030106,1.1971140747351177
0,2021-12-16,709,1354,0.52,0.5236336779911374,1.1808927312642454
0,2021-12-17,437,1731,0.25,0.25245522819179667,1.1756047835461634
0,2021-12-20,245,1893,0.13,0.1294241944004226,1.167774731704857
0,2021-12-21,1480,610,2.43,2.4262295081967213,1.1846215887989662
0,2021-12-22,1572,513,3.06,3.064327485380117,1.2091651089512139
0,2021-12-23,1363,720,1.89,1.8930555555555555,1.2129380352507797
0,2021-12-24,731,1347,0.54,0.5426874536005939,1.2066761680649312
0,2021-12-27,1204,919,1.31,1.310119695321001,1.2010326541577745
0,2021-12-28,1612,472,3.42,3.4152542372881354,1.2249427722882316
0,2021-12-29,1143,963,1.19,1.1869158878504673,1.2324804944668786
0,2021-12-30,963,1142,0.84,0.8432574430823118,1.2360058677098769
0,2021-12-31,1522,595,2.56,2.5579831932773107,1.2498184109489068
0,2022-01-03,1619,544,2.98,2.9761029411764706,1.2746418027964748
0,2022-01-04,1115,1013,1.1,1.1006910167818362,1.283556662755088
0,2022-01-05,1093,1041,1.05,1.0499519692603265,1.289233697240591
0,2022-01-06,1069,1040,1.03,1.0278846153846153,1.2605369336383394
0,2022-01-07,1180,935,1.26,1.2620320855614973,1.2642409046840684
0,2022-01-10,1538,628,2.45,2.449044585987261,1.2839047822782583
0,2022-01-11,1036,1111,0.93,0.9324932493249325,1.2881046200027435
0,2022-01-12,1148,975,1.18,1.1774358974358974,1.2946823072675715
0,2022-01-13,1110,989,1.12,1.122345803842265,1.303505275410097
0,2022-01-14,1239,848,1.46,1.4610849056603774,1.3153736908657125
0,2022-01-17,1296,864,1.5,1.5,1.2995318017486697
0,2022-01-18,511,1626,0.31,0.31426814268142683,1.2851918684327854
0,2022-01-19,898,1216,0.74,0.7384868421052632,1.28242491499149
0,2022-01-20,1042,1066,0.98,0.9774859287054409,1.2766213681088785
0,2022-01-21,461,1672,0.28,0.2757177033492823,1.2561379559443353
0,2022-01-24,187,2008,0.09,0.09312749003984064,1.247109270884774
0,2022-01-25,1363,769,1.77,1.7724317295188556,1.2559394482933839
0,2022-01-27,859,1276,0.67,0.6731974921630094,1.2434383848669315
0,2022-01-28,1296,815,1.59,1.5901840490797545,1.2486595970854777
0,2022-01-31,1212,947,1.28,1.279831045406547,1.251368444318867
0,2022-02-01,1165,946,1.23,1.2315010570824525,1.2584332624339565
0,2022-02-02,1558,569,2.74,2.7381370826010545,1.2742316638276527
0,2022-02-03,982,1141,0.86,0.8606485539000877,1.2707311259552825
0,2022-02-04,834,1265,0.66,0.6592885375494071,1.2665461198261705
0,2022-02-07,723,1425,0.51,0.5073684210526316,1.2569799993968922
0,2022-02-08,580,1546,0.38,0.37516170763260026,1.243484652910465
0,2022-02-09,1181,946,1.25,1.248414376321353,1.2469810956329974
0,2022-02-10,1056,1042,1.01,1.0134357005758157,1.253139212247421
0,2022-02-11,479,1628,0.29,0.2942260442260442,1.2533126222570485
0,2022-02-14,264,1906,0.14,0.1385099685204617,1.2453251350696661
0,2022-02-15,1467,662,2.22,2.216012084592145,1.2467971825210922
0,2022-02-16,1277,830,1.54,1.53855421686747,1.2462648813008068
0,2022-02-17,749,1367,0.55,0.5479151426481346,1.2460737707858396
0,2022-02-18,629,1492,0.42,0.4215817694369973,1.2421684842949914
0,2022-02-21,323,1842,0.18,0.1753528773072747,1.2377140130680642
0,2022-02-22,387,1771,0.22,0.21852060982495766,1.2266853463339438
0,2022-02-23,1471,648,2.27,2.2700617283950617,1.2390356132675442
0,2022-02-24,159,2027,0.08,0.07844104588061174,1.2288948678011944
0,2022-02-25,1788,337,5.31,5.3056379821958455,1.254318220100217
0,2022-02-28,1353,773,1.75,1.7503234152652005,1.2566169932863263
0,2022-03-02,1027,1115,0.92,0.9210762331838565,1.2603903498866413
0,2022-03-03,1158,948,1.22,1.2215189873417722,1.249168039760059
0,2022-03-04,561,1565,0.36,0.3584664536741214,1.2414089542968005
0,2022-03-07,429,1757,0.24,0.24416619237336368,1.2322410627418217
0,2022-03-08,1498,614,2.44,2.439739413680782,1.246491253738296
0,2022-03-09,1748,379,4.61,4.612137203166227,1.281852747350505
0,2022-03-10,1512,619,2.44,2.4426494345718903,1.2965378623858794
0,2022-03-11,1297,811,1.6,1.599260172626387,1.3023477718044507
0,2022-03-14,975,1161,0.84,0.8397932816537468,1.3079071146395413
0,2022-03-15,607,1516,0.4,0.4003957783641161,1.3093743976065566
0,2022-03-16,1510,600,2.52,2.5166666666666666,1.3262973366746567
0,2022-03-17,1357,765,1.77,1.7738562091503267,1.3385820467448022
0,2022-03-21,893,1258,0.71,0.7098569157392687,1.3421665727931158
0,2022-03-22,978,1151,0.85,0.8496959165942659,1.320896994994078
0,2022-03-23,849,1250,0.68,0.6792,1.3172046357609803
0,2022-03-24,868,1254,0.69,0.6921850079744817,1.3214667806810199
0,2022-03-25,712,1410,0.5,0.5049645390070922,1.3198828445987996
0,2022-03-28,672,1507,0.45,0.44591904445919045,1.3027011681703267
0,2022-03-29,921,1237,0.74,0.7445432497978981,1.2924354290061801
0,2022-03-30,1376,751,1.83,1.8322237017310252,1.3030208239182273
0,2022-03-31,931,1188,0.78,0.7836700336700336,1.247022937788762
0,2022-04-01,1785,356,5.01,5.014044943820225,1.2855451299655536
0,2022-04-04,1696,464,3.66,3.6551724137931036,1.3076403323643542
0,2022-04-05,1487,655,2.27,2.2702290076335876,1.3208891229200765
0,2022-04-06,1313,834,1.57,1.5743405275779376,1.330370698542859
0,2022-04-07,917,1229,0.75,0.7461350691619203,1.3285990946890238
0,2022-04-08,1463,688,2.13,2.126453488372093,1.3446352031768058
0,2022-04-11,1195,993,1.2,1.203423967774421,1.3483598343136245
0,2022-04-12,549,1609,0.34,0.34120571783716597,1.34548118458175
0,2022-04-13,1193,953,1.25,1.2518363064008395,1.3550258964537882
0,2022-04-18,869,1344,0.65,0.6465773809523809,1.359506459796873
0,2022-04-19,668,1469,0.45,0.4547311095983662,1.3327810436201295
0,2022-04-20,1075,1084,0.99,0.9916974169741697,1.3291298884596174
0,2022-04-21,1495,614,2.43,2.4348534201954397,1.3367942811150444
0,2022-04-22,789,1343,0.59,0.5874906924795235,1.3400862067483492
0,2022-04-25,441,1738,0.25,0.2537399309551208,1.3399605625796398
0,2022-04-26,1281,865,1.48,1.4809248554913295,1.3417350966888641
0,2022-04-27,596,1546,0.39,0.3855109961190168,1.3314019713559366
0,2022-04-28,1023,1106,0.92,0.9249547920433996,1.3177009610626544
0,2022-04-29,702,1421,0.49,0.494018296973962,1.3114707128208951
0,2022-05-02,698,1465,0.48,0.4764505119453925,1.311787684931315
0,2022-05-04,364,1815,0.2,0.20055096418732782,1.2835779303853214
0,2022-05-05,920,1221,0.75,0.7534807534807535,1.2620865206916647
0,2022-05-06,401,1754,0.23,0.22862029646522236,1.248000928784522
0,2022-05-09,515,1645,0.37,0.3130699088145897,1.2347587032238811
0,2022-05-10,441,1722,0.26,0.25609756097560976,1.2277628921300363
0,2022-05-11,423,1729,0.24,0.2446500867553499,1.2211721541238385
0,2022-05-12,408,1779,0.23,0.22934232715008432,1.2165982055483093
0,2022-05-13,1420,709,2.0,2.002820874471086,1.2313900775131088
0,2022-05-16,1406,746,1.88,1.8847184986595173,1.2477127102177858
0,2022-05-17,1828,322,5.68,5.6770186335403725,1.3031886546091855
0,2022-05-18,1164,976,1.19,1.1926229508196722,1.290852589035415
0,2022-05-19,399,1760,0.23,0.22670454545454546,1.2624763596361592
0,2022-05-20,1763,372,4.74,4.739247311827957,1.290938277198883
0,2022-05-23,849,1325,0.64,0.6407547169811321,1.2919189498326886
0,2022-05-24,573,1574,0.36,0.3640406607369759,1.2824581594868485
0,2022-05-25,352,1799,0.2,0.19566425792106726,1.2502622596931776
0,2022-05-26,1171,974,1.2,1.202258726899384,1.2504156880836668
0,2022-05-27,1528,627,2.44,2.4370015948963317,1.266353129601807
0,2022-05-30,1606,559,2.87,2.8729874776386404,1.2695031724454204
0,2022-05-31,1129,991,1.14,1.1392532795156407,1.2511346758288122
0,2022-06-01,1111,1008,1.1,1.1021825396825398,1.251149591057819
0,2022-06-02,1303,814,1.6,1.6007371007371007,1.2566574423725867
0,2022-06-03,734,1409,0.52,0.5209368346344926,1.2515879645650856
0,2022-06-06,814,1333,0.61,0.6106526631657915,1.2450741703411285
0,2022-06-07,694,1432,0.48,0.48463687150837986,1.2254300931963398
0,2022-06-08,900,1232,0.73,0.7305194805194806,1.2234103555082851
0,2022-06-09,1098,1008,1.09,1.0892857142857142,1.2225288536767835
0,2022-06-10,665,1462,0.45,0.4548563611491108,1.2158539592498518
0,2022-06-13,244,1942,0.13,0.12564366632337795,1.2024995468564819
0,2022-06-14,882,1220,0.72,0.7229508196721312,1.194729055053203
0,2022-06-15,1145,961,1.19,1.1914672216441207,1.2035010458428301
0,2022-06-16,292,1874,0.16,0.15581643543223053,1.1976743417760998
0,2022-06-17,637,1500,0.42,0.4246666666666667,1.192146149155712
0,2022-06-20,383,1816,0.21,0.21090308370044053,1.1914980029592237
0,2022-06-21,1792,387,4.63,4.630490956072351,1.2368716376195485
0,2022-06-22,629,1515,0.42,0.4151815181518152,1.2232991355058782
0,2022-06-23,1437,667,2.15,2.154422788605697,1.2381113884703052
0,2022-06-24,1678,452,3.73,3.7123893805309733,1.2593334417848174
0,2022-06-27,1591,550,2.89,2.8927272727272726,1.2754624040580247
0,2022-06-28,1131,986,1.15,1.1470588235294117,1.274617981722494
0,2022-06-29,848,1257,0.67,0.6746221161495625,1.2539828320579793
0,2022-06-30,755,1357,0.56,0.5563743551952837,1.250940090070931
